  3.28709E-03,  3.48406E-03,  3.68909E-03,  3.90069E-03,  4.11660E-03,  4.33346E-03,  4.54651E-03,  4.74914E-03,  4.93263E-03,  5.08607E-03,  5.19678E-03,  5.25128E-03,  5.23707E-03,  5.14471E-03,  4.96993E-03,  4.71504E-03,  4.38912E-03,  4.00685E-03,  3.58645E-03,  3.14713E-03,  2.70682E-03,  2.28057E-03,  1.87978E-03,  1.51204E-03,
  3.52838E-03,  3.75830E-03,  4.00074E-03,  4.25474E-03,  4.51858E-03,  4.78927E-03,  5.06207E-03,  5.32971E-03,  5.58172E-03,  5.80389E-03,  5.97842E-03,  6.08516E-03,  6.10422E-03,  6.01955E-03,  5.82281E-03,  5.51602E-03,  5.11211E-03,  4.63292E-03,  4.10543E-03,  3.55747E-03,  3.01412E-03,  2.49538E-03,  2.01535E-03,  1.58243E-03,
  3.78289E-03,  4.04990E-03,  4.33503E-03,  4.63825E-03,  4.95886E-03,  5.29496E-03,  5.64265E-03,  5.99482E-03,  6.33968E-03,  6.65932E-03,  6.92903E-03,  7.11848E-03,  7.19548E-03,  7.13227E-03,  6.91272E-03,  6.53778E-03,  6.02664E-03,  5.41305E-03,  4.73833E-03,  4.04378E-03,  3.36482E-03,  2.72789E-03,  2.14987E-03,  1.63922E-03,
  4.04911E-03,  4.35732E-03,  4.69042E-03,  5.04977E-03,  5.43641E-03,  5.85060E-03,  6.29074E-03,  6.75165E-03,  7.22179E-03,  7.68006E-03,  8.09297E-03,  8.41476E-03,  8.59241E-03,  8.57668E-03,  8.33624E-03,  7.86905E-03,  7.20515E-03,  6.39922E-03,  5.51689E-03,  4.62085E-03,  3.76146E-03,  2.97295E-03,  2.27423E-03,  1.67190E-03,
  4.32492E-03,  4.67815E-03,  5.06413E-03,  5.48606E-03,  5.94760E-03,  6.45257E-03,  7.00407E-03,  7.60215E-03,  8.23949E-03,  8.89474E-03,  9.52505E-03,  1.00619E-02,  1.04162E-02,  1.04980E-02,  1.02449E-02,  9.64761E-03,  8.75640E-03,  7.66494E-03,  6.48165E-03,  5.30366E-03,  4.20212E-03,  3.21939E-03,  2.37349E-03,  1.66521E-03,
  4.60759E-03,  5.00913E-03,  5.45210E-03,  5.94186E-03,  6.48540E-03,  7.09180E-03,  7.77212E-03,  8.53739E-03,  9.39275E-03,  1.03257E-02,  1.12883E-02,  1.21811E-02,  1.28526E-02,  1.31312E-02,  1.28880E-02,  1.20964E-02,  1.08482E-02,  9.31451E-03,  7.68206E-03,  6.10311E-03,  4.67548E-03,  3.44595E-03,  2.42421E-03,  1.59763E-03,
  4.89381E-03,  5.34631E-03,  5.84921E-03,  6.40995E-03,  7.03906E-03,  7.75210E-03,  8.57173E-03,  9.52836E-03,  1.06551E-02,  1.19704E-02,  1.34417E-02,  1.49369E-02,  1.61960E-02,  1.68777E-02,  1.66996E-02,  1.55933E-02,  1.37461E-02,  1.14942E-02,  9.17187E-03,  7.01652E-03,  5.15208E-03,  3.61537E-03,  2.39119E-03,  1.43997E-03,
  5.17992E-03,  5.68529E-03,  6.24971E-03,  6.88188E-03,  7.59475E-03,  8.40963E-03,  9.36266E-03,  1.05130E-02,  1.19465E-02,  1.37600E-02,  1.59991E-02,  1.85346E-02,  2.09313E-02,  2.24736E-02,  2.24932E-02,  2.08166E-02,  1.78791E-02,  1.43992E-02,  1.09915E-02,  8.00750E-03,  5.57016E-03,  3.66668E-03,  2.22433E-03,  1.15485E-03,
  5.46197E-03,  6.02165E-03,  6.64820E-03,  7.34970E-03,  8.13817E-03,  9.03558E-03,  1.00867E-02,  1.13818E-02,  1.30885E-02,  1.54682E-02,  1.88090E-02,  2.31632E-02,  2.78860E-02,  3.13983E-02,  3.19445E-02,  2.90620E-02,  2.39405E-02,  1.82526E-02,  1.31186E-02,  8.96838E-03,  5.81573E-03,  3.50760E-03,  1.85742E-03,  6.98099E-04,
  5.73580E-03,  6.35124E-03,  7.04052E-03,  7.80836E-03,  8.65966E-03,  9.60492E-03,  1.06771E-02,  1.19743E-02,  1.37475E-02,  1.65345E-02,  2.12275E-02,  2.87041E-02,  3.84924E-02,  4.70245E-02,  4.89748E-02,  4.29772E-02,  3.29813E-02,  2.31776E-02,  1.53522E-02,  9.66090E-03,  5.70196E-03,  3.01209E-03,  1.21213E-03,  2.39502E-05,
  5.99683E-03,  6.67008E-03,  7.42430E-03,  8.25809E-03,  9.16127E-03,  1.01129E-02,  1.10901E-02,  1.21145E-02,  1.34084E-02,  1.57831E-02,  2.12998E-02,  3.35320E-02,  5.49698E-02,  7.85316E-02,  8.45848E-02,  6.82287E-02,  4.61526E-02,  2.87620E-02,  1.71007E-02,  9.65386E-03,  4.96631E-03,  2.03343E-03,  2.11690E-04, -9.04583E-04,
  6.23955E-03,  6.97353E-03,  7.79801E-03,  8.70452E-03,  9.66176E-03,  1.05957E-02,  1.13621E-02,  1.17338E-02,  1.15181E-02,  1.12040E-02,  1.40589E-02,  3.01305E-02,  7.75472E-02,  1.58236E-01,  1.79691E-01,  1.15621E-01,  6.24761E-02,  3.30511E-02,  1.71638E-02,  8.33784E-03,  3.32127E-03,  4.44872E-04, -1.19297E-03, -2.10013E-03,
  6.45668E-03,  7.25463E-03,  8.15792E-03,  9.15401E-03,  1.01923E-02,  1.11375E-02,  1.16712E-02,  1.10993E-02,  8.05919E-03,  5.83561E-04, -1.06193E-02, -7.30032E-03,  7.49917E-02,  4.31259E-01,  5.76515E-01,  1.81535E-01,  7.14626E-02,  3.17187E-02,  1.39750E-02,  5.16243E-03,  5.90384E-04, -1.79048E-03, -2.98838E-03, -3.53385E-03,
  6.63848E-03,  7.50217E-03,  8.49346E-03,  9.60345E-03,  1.07765E-02,  1.18390E-02,  1.23211E-02,  1.09934E-02,  4.63912E-03, -1.50259E-02, -6.60404E-02, -1.47908E-01, -1.04440E-01,  3.01450E-01,  5.87253E-01,  1.47071E-01,  5.34491E-02,  2.11327E-02,  6.90498E-03,  1.22959E-04, -3.10753E-03, -4.54758E-03, -5.06989E-03, -5.12429E-03,
  6.77264E-03,  7.69945E-03,  8.78308E-03,  1.00285E-02,  1.13985E-02,  1.27366E-02,  1.35539E-02,  1.23970E-02,  4.80354E-03, -2.41375E-02, -1.33205E-01, -7.34346E-01, -5.29271E-01, -4.03076E-01, -7.17105E-02,  2.58382E-02,  1.77398E-02,  5.21186E-03, -2.30088E-03, -5.89677E-03, -7.27117E-03, -7.51963E-03, -7.24061E-03, -6.74107E-03,
  6.84528E-03,  7.82538E-03,  8.99435E-03,  1.03791E-02,  1.19825E-02,  1.37243E-02,  1.52686E-02,  1.54908E-02,  1.07043E-02, -1.17238E-02, -9.68467E-02, -3.56019E-01, -4.08874E-01, -2.59139E-01, -8.31582E-02, -9.45900E-03, -1.82254E-03, -6.88505E-03, -1.03893E-02, -1.14581E-02, -1.11610E-02, -1.02888E-02, -9.24969E-03, -8.22706E-03,
  6.84313E-03,  7.85798E-03,  9.08989E-03,  1.05894E-02,  1.24069E-02,  1.45645E-02,  1.69668E-02,  1.91231E-02,  1.93000E-02,  1.21524E-02, -1.49078E-02, -6.66968E-02, -8.42764E-02, -1.93242E-02,  3.38968E-02,  2.35566E-02,  1.16489E-03, -1.11392E-02, -1.52129E-02, -1.53834E-02, -1.41079E-02, -1.24619E-02, -1.08587E-02, -9.43328E-03,
  6.75635E-03,  7.77975E-03,  9.03767E-03,  1.05987E-02,  1.25513E-02,  1.50029E-02,  1.80623E-02,  2.17728E-02,  2.59301E-02,  2.98136E-02,  3.30128E-02,  4.18303E-02,  7.58106E-02,  1.26202E-01,  1.16996E-01,  5.61207E-02,  1.01014E-02, -1.04668E-02, -1.67974E-02, -1.72686E-02, -1.57600E-02, -1.37936E-02, -1.19056E-02, -1.02534E-02,
  6.58104E-03,  7.58242E-03,  8.82081E-03,  1.03726E-02,  1.23448E-02,  1.48883E-02,  1.82187E-02,  2.26499E-02,  2.86782E-02,  3.72834E-02,  5.09679E-02,  7.55903E-02,  1.15714E-01,  1.46796E-01,  1.20147E-01,  5.87774E-02,  1.29895E-02, -8.83321E-03, -1.62889E-02, -1.73784E-02, -1.61298E-02, -1.42368E-02, -1.23387E-02, -1.06448E-02,
  6.32049E-03,  7.26946E-03,  8.44249E-03,  9.91313E-03,  1.17862E-02,  1.42144E-02,  1.74270E-02,  2.17843E-02,  2.78936E-02,  3.68698E-02,  5.07810E-02,  7.24696E-02,  1.00522E-01,  1.15027E-01,  8.99630E-02,  4.48939E-02,  1.03529E-02, -7.71015E-03, -1.47495E-02, -1.62731E-02, -1.54849E-02, -1.39134E-02, -1.22114E-02, -1.06290E-02,
  5.98496E-03,  6.85557E-03,  7.92470E-03,  9.25491E-03,  1.09341E-02,  1.30882E-02,  1.59020E-02,  1.96552E-02,  2.47840E-02,  3.19636E-02,  4.20841E-02,  5.54940E-02,  6.90255E-02,  7.19799E-02,  5.51495E-02,  2.82062E-02,  5.97226E-03, -7.03120E-03, -1.28503E-02, -1.45263E-02, -1.41946E-02, -1.30408E-02, -1.16478E-02, -1.02763E-02,
  5.58996E-03,  6.36364E-03,  7.30242E-03,  8.45367E-03,  9.88138E-03,  1.16727E-02,  1.39468E-02,  1.68664E-02,  2.06436E-02,  2.55109E-02,  3.15446E-02,  3.80941E-02,  4.26928E-02,  4.09160E-02,  3.04641E-02,  1.54592E-02,  2.17523E-03, -6.52201E-03, -1.09770E-02, -1.25885E-02, -1.26068E-02, -1.18542E-02, -1.07986E-02, -9.68153E-03,
  5.15397E-03,  5.82064E-03,  6.61619E-03,  7.57222E-03,  8.72862E-03,  1.01348E-02,  1.18498E-02,  1.39374E-02,  1.64469E-02,  1.93577E-02,  2.24399E-02,  2.50022E-02,  2.56806E-02,  2.28746E-02,  1.62356E-02,  7.61336E-03, -3.30862E-04, -6.02750E-03, -9.31248E-03, -1.07404E-02, -1.09785E-02, -1.05516E-02, -9.80457E-03, -8.94115E-03,
  4.69592E-03,  5.25357E-03,  5.90527E-03,  6.66886E-03,  7.56416E-03,  8.61124E-03,  9.82603E-03,  1.12103E-02,  1.27303E-02,  1.42753E-02,  1.55900E-02,  1.62057E-02,  1.54738E-02,  1.28653E-02,  8.47587E-03,  3.20905E-03, -1.72824E-03, -5.50782E-03, -7.90622E-03, -9.11275E-03, -9.46206E-03, -9.27009E-03, -8.77540E-03, -8.13741E-03,
  4.23322E-03,  4.68637E-03,  5.20297E-03,  5.79029E-03,  6.45381E-03,  7.19437E-03,  8.00307E-03,  8.85233E-03,  9.68112E-03,  1.03739E-02,  1.07387E-02,  1.05069E-02,  9.39447E-03,  7.25254E-03,  4.23567E-03,  8.20238E-04, -2.40021E-03, -4.98004E-03, -6.74329E-03, -7.73796E-03, -8.12510E-03, -8.08787E-03, -7.78404E-03, -7.33149E-03,
  3.78042E-03,  4.13817E-03,  4.53434E-03,  4.96907E-03,  5.43893E-03,  5.93434E-03,  6.43544E-03,  6.90623E-03,  7.28694E-03,  7.48660E-03,  7.38144E-03,  6.83013E-03,  5.71765E-03,  4.02360E-03,  1.87755E-03, -4.52750E-04, -2.65238E-03, -4.47153E-03, -5.78780E-03, -6.59978E-03, -6.98226E-03, -7.03907E-03, -6.87149E-03, -6.56333E-03,
  3.34862E-03,  3.62263E-03,  3.91589E-03,  4.22428E-03,  4.53982E-03,  4.84868E-03,  5.12859E-03,  5.34576E-03,  5.45208E-03,  5.38436E-03,  5.06901E-03,  4.43631E-03,  3.44586E-03,  2.11651E-03,  5.43674E-04, -1.11390E-03, -2.67778E-03, -4.00139E-03, -5.00217E-03, -5.66435E-03, -6.02095E-03, -6.13004E-03, -6.05548E-03, -5.85529E-03,
  2.94544E-03,  3.14832E-03,  3.35660E-03,  3.56413E-03,  3.76127E-03,  3.93371E-03,  4.06109E-03,  4.11584E-03,  4.06285E-03,  3.86127E-03,  3.46973E-03,  2.85636E-03,  2.01242E-03,  9.65164E-04, -2.17671E-04, -1.43761E-03, -2.58778E-03, -3.57832E-03, -4.35353E-03, -4.89567E-03, -5.21789E-03, -5.35235E-03, -5.33889E-03, -5.21701E-03,
  2.57535E-03,  2.71947E-03,  2.85961E-03,  2.98901E-03,  3.09815E-03,  3.17417E-03,  3.20024E-03,  3.15556E-03,  3.01602E-03,  2.75645E-03,  2.35485E-03,  1.79859E-03,  1.09151E-03,  2.59262E-04, -6.50333E-04, -1.57378E-03, -2.44404E-03, -3.20378E-03, -3.81489E-03, -4.26163E-03, -4.54787E-03, -4.69120E-03, -4.71635E-03, -4.64993E-03,
  2.24032E-03,  2.33705E-03,  2.42388E-03,  2.49434E-03,  2.53994E-03,  2.54994E-03,  2.51131E-03,  2.40912E-03,  2.22748E-03,  1.95157E-03,  1.57053E-03,  1.08118E-03,  4.91606E-04, -1.76758E-04, -8.89910E-04, -1.60554E-03, -2.27991E-03, -2.87512E-03, -3.36467E-03, -3.73560E-03, -3.98766E-03, -4.13023E-03, -4.17861E-03, -4.15065E-03,
  1.94038E-03,  1.99967E-03,  2.04575E-03,  2.07283E-03,  2.07380E-03,  2.04014E-03,  1.96219E-03,  1.82958E-03,  1.63225E-03,  1.36188E-03,  1.01384E-03,  5.89365E-04,  9.72597E-05, -4.45355E-04, -1.01402E-03, -1.57974E-03, -2.11297E-03, -2.58793E-03, -2.98579E-03, -3.29625E-03, -3.51733E-03, -3.65383E-03, -3.71520E-03, -3.71335E-03,
