  6.30367E-03,  7.20858E-03,  8.29219E-03,  9.59666E-03,  1.11742E-02,  1.30890E-02,  1.54187E-02,  1.82581E-02,  2.17315E-02,  2.60372E-02,  3.15851E-02,  3.92978E-02,  5.08672E-02,  6.75762E-02,  8.54032E-02,  9.12321E-02,  7.75414E-02,  5.70726E-02,  4.14601E-02,  3.15556E-02,  2.50652E-02,  2.03283E-02,  1.65612E-02,  1.34517E-02,  1.08725E-02,  8.75049E-03,  7.02274E-03,  5.62814E-03,  4.50887E-03,  3.61326E-03,  2.89716E-03,  2.32411E-03,  1.86460E-03,
  6.27190E-03,  7.21117E-03,  8.34905E-03,  9.73747E-03,  1.14430E-02,  1.35502E-02,  1.61642E-02,  1.94123E-02,  2.34498E-02,  2.84993E-02,  3.50635E-02,  4.47533E-02,  6.24779E-02,  9.82886E-02,  1.55535E-01,  1.88214E-01,  1.35588E-01,  7.77285E-02,  4.91099E-02,  3.57573E-02,  2.81238E-02,  2.26198E-02,  1.81536E-02,  1.44426E-02,  1.13980E-02,  8.94676E-03,  7.00285E-03,  5.47612E-03,  4.28294E-03,  3.35173E-03,  2.62420E-03,  2.05432E-03,  1.60632E-03,
  6.15583E-03,  7.10899E-03,  8.27531E-03,  9.71550E-03,  1.15098E-02,  1.37634E-02,  1.66108E-02,  2.02143E-02,  2.47480E-02,  3.03626E-02,  3.72414E-02,  4.65515E-02,  6.59116E-02,  1.27719E-01,  3.08697E-01,  7.02562E-01,  2.57909E-01,  9.18475E-02,  5.23226E-02,  3.90922E-02,  3.15007E-02,  2.53040E-02,  1.99224E-02,  1.54125E-02,  1.17901E-02,  8.96716E-03,  6.80567E-03,  5.16467E-03,  3.92185E-03,  2.97928E-03,  2.26186E-03,  1.71318E-03,  1.29132E-03,
  5.94801E-03,  6.88992E-03,  8.05136E-03,  9.49907E-03,  1.13235E-02,  1.36468E-02,  1.66299E-02,  2.04709E-02,  2.53636E-02,  3.13329E-02,  3.77580E-02,  4.26437E-02,  4.54563E-02,  7.54459E-02,  2.55434E-01,  8.32674E-01,  1.94716E-01,  6.62687E-02,  4.90558E-02,  4.30900E-02,  3.63020E-02,  2.88085E-02,  2.19110E-02,  1.62629E-02,  1.19300E-02,  8.71503E-03,  6.36380E-03,  4.65066E-03,  3.39965E-03,  2.48126E-03,  1.80252E-03,  1.29732E-03,  9.18703E-04,
  5.64555E-03,  6.54792E-03,  7.66565E-03,  9.06683E-03,  1.08453E-02,  1.31305E-02,  1.60972E-02,  1.99658E-02,  2.49498E-02,  3.09932E-02,  3.67339E-02,  3.60133E-02,  9.52180E-03, -8.36017E-02, -2.71826E-01, -2.10207E-01, -4.11206E-02,  2.76928E-02,  5.13788E-02,  5.28130E-02,  4.42484E-02,  3.33852E-02,  2.38941E-02,  1.67132E-02,  1.16050E-02,  8.05463E-03,  5.59830E-03,  3.89128E-03,  2.69498E-03,  1.84838E-03,  1.24345E-03,  8.07400E-04,  4.90746E-04,
  5.25128E-03,  6.08516E-03,  7.11848E-03,  8.41476E-03,  1.00619E-02,  1.21811E-02,  1.49369E-02,  1.85346E-02,  2.31632E-02,  2.87041E-02,  3.35320E-02,  3.01305E-02, -7.30032E-03, -1.47908E-01, -7.34346E-01, -3.56019E-01, -6.66968E-02,  4.18303E-02,  7.55903E-02,  7.24696E-02,  5.54940E-02,  3.80941E-02,  2.50022E-02,  1.62057E-02,  1.05069E-02,  6.83013E-03,  4.43631E-03,  2.85636E-03,  1.79859E-03,  1.08118E-03,  5.89365E-04,  2.49540E-04,  1.36720E-05,
  4.77433E-03,  5.51316E-03,  6.42435E-03,  7.56099E-03,  8.99524E-03,  1.08242E-02,  1.31737E-02,  1.61868E-02,  1.99541E-02,  2.42297E-02,  2.74292E-02,  2.36015E-02, -3.40432E-03, -7.79332E-02, -1.77090E-01, -1.16991E-01,  1.80676E-02,  9.70566E-02,  1.14335E-01,  9.54334E-02,  6.47417E-02,  3.96608E-02,  2.35779E-02,  1.39925E-02,  8.32503E-03,  4.92535E-03,  2.84444E-03,  1.54578E-03,  7.22348E-04,  1.94530E-04, -1.45408E-04, -3.63681E-04, -5.01919E-04,
  4.22969E-03,  4.85229E-03,  5.61155E-03,  6.54582E-03,  7.70464E-03,  9.14982E-03,  1.09508E-02,  1.31621E-02,  1.57450E-02,  1.83343E-02,  1.96240E-02,  1.61769E-02,  2.14127E-03, -2.31276E-02, -3.56726E-02,  3.35464E-03,  7.80896E-02,  1.25924E-01,  1.25860E-01,  9.67785E-02,  5.99344E-02,  3.33440E-02,  1.79843E-02,  9.57610E-03,  4.95036E-03,  2.35376E-03,  8.67392E-04,  5.84855E-06, -4.94164E-04, -7.79891E-04, -9.36152E-04, -1.01313E-03, -1.04122E-03,
  3.63693E-03,  4.12974E-03,  4.71884E-03,  5.42603E-03,  6.27604E-03,  7.29306E-03,  8.48998E-03,  9.84035E-03,  1.12105E-02,  1.22125E-02,  1.19530E-02,  8.88926E-03,  1.84583E-03, -6.10125E-03, -3.57295E-03,  2.16311E-02,  6.13439E-02,  8.44291E-02,  7.95343E-02,  5.89562E-02,  3.51241E-02,  1.80828E-02,  8.40640E-03,  3.31068E-03,  6.74574E-04, -6.77154E-04, -1.35256E-03, -1.66610E-03, -1.78365E-03, -1.79483E-03, -1.74912E-03, -1.67430E-03, -1.58614E-03,
  3.01810E-03,  3.37622E-03,  3.78990E-03,  4.26528E-03,  4.80466E-03,  5.40023E-03,  6.02128E-03,  6.58873E-03,  6.92882E-03,  6.70358E-03,  5.35838E-03,  2.26379E-03, -2.57703E-03, -7.18407E-03, -7.18346E-03,  8.12408E-04,  1.28464E-02,  1.86101E-02,  1.57179E-02,  9.83052E-03,  4.03885E-03, -1.46183E-04, -2.47162E-03, -3.50941E-03, -3.83128E-03, -3.79599E-03, -3.59788E-03, -3.33631E-03, -3.06039E-03, -2.79335E-03, -2.54531E-03, -2.31975E-03, -2.11692E-03,
  2.39547E-03,  2.62229E-03,  2.86736E-03,  3.12408E-03,  3.37754E-03,  3.59776E-03,  3.72793E-03,  3.66572E-03,  3.23709E-03,  2.17187E-03,  1.16287E-04, -3.23995E-03, -7.84891E-03, -1.29403E-02, -1.71493E-02, -1.95949E-02, -2.10595E-02, -2.28450E-02, -2.36968E-02, -2.16461E-02, -1.78520E-02, -1.42517E-02, -1.14622E-02, -9.38331E-03, -7.81231E-03, -6.59706E-03, -5.63703E-03, -4.86549E-03, -4.23666E-03, -3.71802E-03, -3.28584E-03, -2.92238E-03, -2.61418E-03,
  1.78941E-03,  1.89519E-03,  1.98796E-03,  2.05216E-03,  2.06200E-03,  1.97538E-03,  1.72503E-03,  1.20655E-03,  2.65849E-04, -1.30567E-03, -3.74971E-03, -7.26874E-03, -1.19017E-02, -1.74188E-02, -2.33569E-02, -2.91793E-02, -3.42757E-02, -3.75877E-02, -3.75760E-02, -3.37485E-02, -2.77874E-02, -2.18706E-02, -1.70535E-02, -1.34325E-02, -1.07649E-02, -8.78571E-03, -7.29196E-03, -6.14220E-03, -5.24030E-03, -4.52061E-03, -3.93751E-03, -3.45875E-03, -3.06100E-03,
  1.21686E-03,  1.21667E-03,  1.17956E-03,  1.08479E-03,  9.01394E-04,  5.83492E-04,  6.43859E-05, -7.50011E-04, -1.98587E-03, -3.79897E-03, -6.35658E-03, -9.79671E-03, -1.41682E-02, -1.93709E-02, -2.51102E-02, -3.08425E-02, -3.57007E-02, -3.85312E-02, -3.83284E-02, -3.50512E-02, -2.98864E-02, -2.43762E-02, -1.95055E-02, -1.55863E-02, -1.25592E-02, -1.02477E-02, -8.47617E-03, -7.10392E-03, -6.02660E-03, -5.16896E-03, -4.47700E-03, -3.91169E-03, -3.44455E-03,
  6.90527E-04,  6.02098E-04,  4.60253E-04,  2.42334E-04, -8.34025E-05, -5.60898E-04, -1.24971E-03, -2.22785E-03, -3.59219E-03, -5.45324E-03, -7.92032E-03, -1.10744E-02, -1.49289E-02, -1.93825E-02, -2.41653E-02, -2.87883E-02, -3.25386E-02, -3.46135E-02, -3.44510E-02, -3.21038E-02, -2.82820E-02, -2.39394E-02, -1.98096E-02, -1.62518E-02, -1.33442E-02, -1.10259E-02, -9.19209E-03, -7.73944E-03, -6.58123E-03, -5.64953E-03, -4.89262E-03, -4.27155E-03, -3.75700E-03,
  2.18659E-04,  6.04415E-05, -1.60965E-04, -4.67773E-04, -8.89542E-04, -1.46496E-03, -2.24341E-03, -3.28545E-03, -4.66096E-03, -6.44304E-03, -8.69564E-03, -1.14533E-02, -1.46933E-02, -1.83014E-02, -2.20376E-02, -2.55177E-02, -2.82434E-02, -2.97176E-02, -2.96354E-02, -2.80496E-02, -2.53670E-02, -2.21549E-02, -1.89102E-02, -1.59428E-02, -1.33848E-02, -1.12516E-02, -9.50243E-03, -8.07710E-03, -6.91561E-03, -5.96554E-03, -5.18381E-03, -4.53615E-03, -3.99561E-03,
 -1.94578E-04, -4.04894E-04, -6.82623E-04, -1.04801E-03, -1.52679E-03, -2.15095E-03, -2.95907E-03, -3.99547E-03, -5.30737E-03, -6.93893E-03, -8.92118E-03, -1.12571E-02, -1.39026E-02, -1.67457E-02, -1.95902E-02, -2.21568E-02, -2.41177E-02, -2.51736E-02, -2.51564E-02, -2.41027E-02, -2.22456E-02, -1.99222E-02, -1.74565E-02, -1.50856E-02, -1.29429E-02, -1.10798E-02, -9.49655E-03, -8.16760E-03, -7.05809E-03, -6.13253E-03, -5.35883E-03, -4.70959E-03, -4.16216E-03,
 -5.48464E-04, -7.94938E-04, -1.10882E-03, -1.50760E-03, -2.01250E-03, -2.64867E-03, -3.44473E-03, -4.43125E-03, -5.63783E-03, -7.08782E-03, -8.79060E-03, -1.07312E-02, -1.28584E-02, -1.50736E-02, -1.72259E-02, -1.91198E-02, -2.05436E-02, -2.13160E-02, -2.13408E-02, -2.06410E-02, -1.93525E-02, -1.76783E-02, -1.58279E-02, -1.39726E-02, -1.22264E-02, -1.06500E-02, -9.26514E-03, -8.06869E-03, -7.04498E-03, -6.17318E-03, -5.43172E-03, -4.80053E-03, -4.26189E-03,
 -8.44930E-04, -1.11391E-03, -1.44733E-03, -1.85964E-03, -2.36761E-03, -2.99013E-03, -3.74735E-03, -4.65909E-03, -5.74206E-03, -7.00572E-03, -8.44666E-03, -1.00418E-02, -1.17416E-02, -1.34650E-02, -1.50999E-02, -1.65115E-02, -1.75624E-02, -1.81410E-02, -1.81899E-02, -1.77227E-02, -1.68207E-02, -1.56084E-02, -1.42222E-02, -1.27826E-02, -1.13799E-02, -1.00713E-02, -8.88648E-03, -7.83490E-03, -6.91359E-03, -6.11272E-03, -5.41945E-03, -4.82029E-03, -4.30236E-03,
 -1.08776E-03, -1.36805E-03, -1.70796E-03, -2.11895E-03, -2.61377E-03, -3.20599E-03, -3.90904E-03, -4.73476E-03, -5.69101E-03, -6.77865E-03, -7.98764E-03, -9.29289E-03, -1.06507E-02, -1.19971E-02, -1.32500E-02, -1.43168E-02, -1.51072E-02, -1.55506E-02, -1.56114E-02, -1.52976E-02, -1.46589E-02, -1.37734E-02, -1.27309E-02, -1.16155E-02, -1.04960E-02, -9.42137E-03, -8.42176E-03, -7.51242E-03, -6.69783E-03, -5.97562E-03, -5.33949E-03, -4.78129E-03, -4.29233E-03,
 -1.28190E-03, -1.56471E-03, -1.90128E-03, -2.30042E-03, -2.77145E-03, -3.32366E-03, -3.96541E-03, -4.70288E-03, -5.53824E-03, -6.46745E-03, -7.47778E-03, -8.54535E-03, -9.63357E-03, -1.06930E-02, -1.16641E-02, -1.24825E-02, -1.30882E-02, -1.34351E-02, -1.35004E-02, -1.32887E-02, -1.28310E-02, -1.21775E-02, -1.13881E-02, -1.05217E-02, -9.62973E-03, -8.75179E-03, -7.91547E-03, -7.13751E-03, -6.42618E-03, -5.78368E-03, -5.20824E-03, -4.69574E-03, -4.24084E-03,
 -1.43285E-03, -1.71155E-03, -2.03778E-03, -2.41808E-03, -2.85899E-03, -3.36651E-03, -3.94533E-03, -4.59783E-03, -5.32272E-03, -6.11353E-03, -6.95711E-03, -7.83227E-03, -8.70925E-03, -9.55031E-03, -1.03120E-02, -1.09495E-02, -1.14218E-02, -1.16983E-02, -1.17637E-02, -1.16206E-02, -1.12889E-02, -1.08015E-02, -1.01989E-02, -9.52265E-03, -8.81084E-03, -8.09482E-03, -7.39821E-03, -6.73709E-03, -6.12116E-03, -5.55515E-03, -5.04015E-03, -4.57488E-03, -4.15658E-03,
 -1.54624E-03, -1.81606E-03, -2.12724E-03, -2.48448E-03, -2.89213E-03, -3.35375E-03, -3.87149E-03, -4.44530E-03, -5.07196E-03, -5.74412E-03, -6.44939E-03, -7.16968E-03, -7.88120E-03, -8.55524E-03, -9.16004E-03, -9.66373E-03, -1.00380E-02, -1.02619E-02, -1.03250E-02, -1.02286E-02, -9.98571E-03, -9.61841E-03, -9.15444E-03, -8.62342E-03, -8.05350E-03, -7.46914E-03, -6.88990E-03, -6.33021E-03, -5.79983E-03, -5.30460E-03, -4.84732E-03, -4.42856E-03, -4.04740E-03,
