  5.78023E-03,  6.18516E-03,  6.59952E-03,  7.01447E-03,  7.41808E-03,  7.79529E-03,  8.12818E-03,  8.39704E-03,  8.58217E-03,  8.66632E-03,  8.63746E-03,  8.49110E-03,  8.23146E-03,  7.87107E-03,  7.42884E-03,  6.92713E-03,  6.38876E-03,  5.83456E-03,  5.28197E-03,  4.74444E-03,  4.23166E-03,  3.75004E-03,  3.30337E-03,  2.89343E-03,
  6.19501E-03,  6.67545E-03,  7.17545E-03,  7.68539E-03,  8.19130E-03,  8.67428E-03,  9.11054E-03,  9.47253E-03,  9.73136E-03,  9.86069E-03,  9.84135E-03,  9.66562E-03,  9.33949E-03,  8.88204E-03,  8.32192E-03,  7.69218E-03,  7.02524E-03,  6.34913E-03,  5.68578E-03,  5.05082E-03,  4.45439E-03,  3.90233E-03,  3.39733E-03,  2.93986E-03,
  6.62991E-03,  7.19928E-03,  7.80291E-03,  8.43123E-03,  9.06862E-03,  9.69201E-03,  1.02701E-02,  1.07642E-02,  1.11313E-02,  1.13300E-02,  1.13288E-02,  1.11137E-02,  1.06937E-02,  1.00989E-02,  9.37443E-03,  8.57061E-03,  7.73423E-03,  6.90297E-03,  6.10360E-03,  5.35304E-03,  4.66051E-03,  4.02993E-03,  3.46173E-03,  2.95418E-03,
  7.07844E-03,  7.75122E-03,  8.47911E-03,  9.25418E-03,  1.00605E-02,  1.08714E-02,  1.16465E-02,  1.23318E-02,  1.28620E-02,  1.31705E-02,  1.32031E-02,  1.29340E-02,  1.23763E-02,  1.15802E-02,  1.06198E-02,  9.57435E-03,  8.51242E-03,  7.48374E-03,  6.51898E-03,  5.63369E-03,  4.83338E-03,  4.11769E-03,  3.48316E-03,  2.92472E-03,
  7.53046E-03,  8.32127E-03,  9.19590E-03,  1.01510E-02,  1.11734E-02,  1.22351E-02,  1.32869E-02,  1.42541E-02,  1.50377E-02,  1.55268E-02,  1.56239E-02,  1.52782E-02,  1.45093E-02,  1.34054E-02,  1.20949E-02,  1.07071E-02,  9.34279E-03,  8.06493E-03,  6.90334E-03,  5.86602E-03,  4.94949E-03,  4.14555E-03,  3.44467E-03,  2.83725E-03,
  7.97126E-03,  8.89320E-03,  9.93711E-03,  1.11089E-02,  1.24044E-02,  1.38004E-02,  1.52432E-02,  1.66346E-02,  1.78249E-02,  1.86248E-02,  1.88501E-02,  1.83931E-02,  1.72826E-02,  1.56844E-02,  1.38343E-02,  1.19508E-02,  1.01814E-02,  8.59601E-03,  7.20998E-03,  6.01076E-03,  4.97703E-03,  4.08789E-03,  3.32551E-03,  2.67486E-03,
  8.38090E-03,  9.44293E-03,  1.06753E-02,  1.21002E-02,  1.37325E-02,  1.55683E-02,  1.75634E-02,  1.96031E-02,  2.14690E-02,  2.28344E-02,  2.33315E-02,  2.27120E-02,  2.10127E-02,  1.85707E-02,  1.58514E-02,  1.32377E-02,  1.09334E-02,  8.98770E-03,  7.36702E-03,  6.01357E-03,  4.87528E-03,  3.91359E-03,  3.10130E-03,  2.41811E-03,
  8.73407E-03,  9.93746E-03,  1.13687E-02,  1.30751E-02,  1.51065E-02,  1.75030E-02,  2.02667E-02,  2.33031E-02,  2.63300E-02,  2.87922E-02,  2.99182E-02,  2.90762E-02,  2.62789E-02,  2.22838E-02,  1.80916E-02,  1.43907E-02,  1.14125E-02,  9.09284E-03,  7.27172E-03,  5.80508E-03,  4.59600E-03,  3.58716E-03,  2.74464E-03,  2.04539E-03,
  9.00110E-03,  1.03353E-02,  1.19598E-02,  1.39560E-02,  1.64278E-02,  1.94989E-02,  2.32892E-02,  2.78370E-02,  3.29054E-02,  3.76492E-02,  4.04038E-02,  3.93643E-02,  3.43018E-02,  2.71595E-02,  2.03214E-02,  1.50104E-02,  1.12801E-02,  8.68890E-03,  6.79285E-03,  5.30734E-03,  4.08822E-03,  3.07123E-03,  2.22619E-03,  1.53334E-03,
  9.15039E-03,  1.05893E-02,  1.23776E-02,  1.46360E-02,  1.75389E-02,  2.13382E-02,  2.63847E-02,  3.30999E-02,  4.17390E-02,  5.15618E-02,  5.92061E-02,  5.87518E-02,  4.82425E-02,  3.38274E-02,  2.19235E-02,  1.43061E-02,  9.98951E-03,  7.48771E-03,  5.79497E-03,  4.45132E-03,  3.30661E-03,  2.32937E-03,  1.51530E-03,  8.56999E-04,
  9.15267E-03,  1.06531E-02,  1.25468E-02,  1.49899E-02,  1.82280E-02,  2.26656E-02,  2.89938E-02,  3.84071E-02,  5.28461E-02,  7.44980E-02,  1.00175E-01,  1.07406E-01,  7.92707E-02,  4.42047E-02,  2.19279E-02,  1.11374E-02,  6.89254E-03,  5.24459E-03,  4.20696E-03,  3.20633E-03,  2.21957E-03,  1.32644E-03,  5.78898E-04, -1.07108E-05,
  8.98627E-03,  1.04905E-02,  1.24043E-02,  1.49019E-02,  1.82733E-02,  2.30376E-02,  3.02117E-02,  4.19969E-02,  6.37961E-02,  1.10786E-01,  2.14691E-01,  3.02312E-01,  1.75562E-01,  6.61106E-02,  2.17761E-02,  5.54562E-03,  1.98672E-03,  2.09882E-03,  2.14461E-03,  1.60585E-03,  8.05018E-04,  2.09324E-05, -6.22892E-04, -1.10021E-03,
  8.64227E-03,  1.00850E-02,  1.19180E-02,  1.43067E-02,  1.75299E-02,  2.21046E-02,  2.91203E-02,  4.12710E-02,  6.69595E-02,  1.42949E-01,  4.92224E-01,  1.99585E+00,  4.61394E-01,  1.40212E-01,  4.13673E-02,  3.93639E-03, -2.26369E-03, -8.70418E-04, -1.48973E-06, -2.84604E-04, -9.86268E-04, -1.65470E-03, -2.14344E-03, -2.44558E-03,
  8.12744E-03,  9.44613E-03,  1.11018E-02,  1.32235E-02,  1.60190E-02,  1.98602E-02,  2.55263E-02,  3.50281E-02,  5.51244E-02,  1.16715E-01,  3.91738E-01,  1.22092E+00,  9.08086E-01,  6.64395E-01,  1.78575E-01,  2.40065E-02, -8.49514E-05, -1.71134E-03, -1.82583E-03, -2.54278E-03, -3.30888E-03, -3.81834E-03, -4.05181E-03, -4.08003E-03,
