  1.02947E-04,  1.68412E-04,  2.40591E-04,  3.19962E-04,  4.07009E-04,  5.02222E-04,  6.06088E-04,  7.19083E-04,  8.41666E-04,  9.74267E-04,  1.11727E-03,  1.27102E-03,  1.43577E-03,  1.61169E-03,  1.79886E-03,  1.99721E-03,  2.20654E-03,  2.42647E-03,  2.65639E-03,  2.89552E-03,  3.14278E-03,  3.39684E-03,  3.65605E-03,  3.91846E-03,  4.18175E-03,  4.44329E-03,  4.70012E-03,  4.94898E-03,  5.18634E-03,  5.40853E-03,  5.61180E-03,  5.79246E-03,  5.94704E-03,  6.07244E-03,  6.16610E-03,  6.22613E-03,  6.25140E-03,  6.24164E-03,  6.19744E-03,  6.12020E-03,  6.01205E-03,  5.87573E-03,  5.71443E-03,  5.53165E-03,  5.33100E-03,  5.11615E-03,  4.89062E-03,  4.65773E-03,  4.42055E-03,  4.18181E-03,  3.94393E-03,  3.70899E-03,  3.47874E-03,  3.25460E-03,  3.03774E-03,  2.82904E-03,  2.62916E-03,  2.43855E-03,  2.25749E-03,  2.08611E-03,  1.92441E-03,  1.77230E-03,  1.62957E-03,  1.49599E-03,  1.37125E-03,  1.25499E-03,  1.14685E-03,  1.04644E-03,  9.53350E-04,
  9.99409E-05,  1.67538E-04,  2.42324E-04,  3.24843E-04,  4.15653E-04,  5.15323E-04,  6.24425E-04,  7.43529E-04,  8.73192E-04,  1.01394E-03,  1.16628E-03,  1.33065E-03,  1.50742E-03,  1.69688E-03,  1.89921E-03,  2.11443E-03,  2.34245E-03,  2.58294E-03,  2.83538E-03,  3.09900E-03,  3.37272E-03,  3.65516E-03,  3.94459E-03,  4.23887E-03,  4.53546E-03,  4.83140E-03,  5.12330E-03,  5.40735E-03,  5.67940E-03,  5.93503E-03,  6.16966E-03,  6.37875E-03,  6.55795E-03,  6.70337E-03,  6.81174E-03,  6.88064E-03,  6.90865E-03,  6.89542E-03,  6.84171E-03,  6.74932E-03,  6.62100E-03,  6.46021E-03,  6.27097E-03,  6.05763E-03,  5.82466E-03,  5.57648E-03,  5.31731E-03,  5.05108E-03,  4.78133E-03,  4.51118E-03,  4.24335E-03,  3.98010E-03,  3.72332E-03,  3.47451E-03,  3.23484E-03,  3.00518E-03,  2.78614E-03,  2.57810E-03,  2.38125E-03,  2.19562E-03,  2.02112E-03,  1.85753E-03,  1.70457E-03,  1.56187E-03,  1.42903E-03,  1.30562E-03,  1.19116E-03,  1.08519E-03,  9.87217E-04,
  9.47941E-05,  1.64367E-04,  2.41615E-04,  3.27155E-04,  4.21624E-04,  5.25681E-04,  6.39994E-04,  7.65238E-04,  9.02079E-04,  1.05117E-03,  1.21313E-03,  1.38853E-03,  1.57788E-03,  1.78161E-03,  2.00001E-03,  2.23327E-03,  2.48138E-03,  2.74414E-03,  3.02113E-03,  3.31162E-03,  3.61459E-03,  3.92863E-03,  4.25194E-03,  4.58225E-03,  4.91679E-03,  5.25226E-03,  5.58479E-03,  5.90998E-03,  6.22291E-03,  6.51825E-03,  6.79043E-03,  7.03377E-03,  7.24282E-03,  7.41260E-03,  7.53890E-03,  7.61862E-03,  7.64988E-03,  7.63227E-03,  7.56677E-03,  7.45574E-03,  7.30273E-03,  7.11219E-03,  6.88921E-03,  6.63926E-03,  6.36786E-03,  6.08039E-03,  5.78191E-03,  5.47703E-03,  5.16985E-03,  4.86392E-03,  4.56222E-03,  4.26723E-03,  3.98092E-03,  3.70485E-03,  3.44016E-03,  3.18767E-03,  2.94790E-03,  2.72112E-03,  2.50740E-03,  2.30665E-03,  2.11863E-03,  1.94301E-03,  1.77937E-03,  1.62723E-03,  1.48606E-03,  1.35531E-03,  1.23443E-03,  1.12283E-03,  1.01995E-03,
  8.72953E-05,  1.58646E-04,  2.38164E-04,  3.26544E-04,  4.24514E-04,  5.32827E-04,  6.52261E-04,  7.83605E-04,  9.27654E-04,  1.08520E-03,  1.25700E-03,  1.44378E-03,  1.64621E-03,  1.86488E-03,  2.10025E-03,  2.35267E-03,  2.62229E-03,  2.90907E-03,  3.21270E-03,  3.53259E-03,  3.86777E-03,  4.21690E-03,  4.57814E-03,  4.94912E-03,  5.32687E-03,  5.70776E-03,  6.08744E-03,  6.46081E-03,  6.82210E-03,  7.16488E-03,  7.48228E-03,  7.76722E-03,  8.01275E-03,  8.21247E-03,  8.36089E-03,  8.45392E-03,  8.48913E-03,  8.46594E-03,  8.38569E-03,  8.25152E-03,  8.06804E-03,  7.84104E-03,  7.57708E-03,  7.28302E-03,  6.96575E-03,  6.63182E-03,  6.28730E-03,  5.93759E-03,  5.58740E-03,  5.24071E-03,  4.90078E-03,  4.57026E-03,  4.25119E-03,  3.94509E-03,  3.65306E-03,  3.37579E-03,  3.11367E-03,  2.86684E-03,  2.63519E-03,  2.41847E-03,  2.21627E-03,  2.02811E-03,  1.85341E-03,  1.69154E-03,  1.54185E-03,  1.40365E-03,  1.27627E-03,  1.15902E-03,  1.05125E-03,
  7.72347E-05,  1.50117E-04,  2.31659E-04,  3.22642E-04,  4.23888E-04,  5.36257E-04,  6.60644E-04,  7.97969E-04,  9.49171E-04,  1.11519E-03,  1.29696E-03,  1.49538E-03,  1.71131E-03,  1.94552E-03,  2.19868E-03,  2.47135E-03,  2.76387E-03,  3.07640E-03,  3.40883E-03,  3.76071E-03,  4.13125E-03,  4.51919E-03,  4.92274E-03,  5.33952E-03,  5.76640E-03,  6.19947E-03,  6.63388E-03,  7.06384E-03,  7.48253E-03,  7.88224E-03,  8.25450E-03,  8.59038E-03,  8.88097E-03,  9.11788E-03,  9.29390E-03,  9.40355E-03,  9.44357E-03,  9.41324E-03,  9.31435E-03,  9.15111E-03,  8.92968E-03,  8.65767E-03,  8.34355E-03,  7.99607E-03,  7.62380E-03,  7.23479E-03,  6.83626E-03,  6.43453E-03,  6.03494E-03,  5.64189E-03,  5.25892E-03,  4.88874E-03,  4.53341E-03,  4.19438E-03,  3.87258E-03,  3.56856E-03,  3.28250E-03,  3.01432E-03,  2.76372E-03,  2.53023E-03,  2.31326E-03,  2.11211E-03,  1.92603E-03,  1.75422E-03,  1.59588E-03,  1.45017E-03,  1.31628E-03,  1.19343E-03,  1.08082E-03,
  6.44078E-05,  1.38524E-04,  2.21789E-04,  3.15070E-04,  4.19294E-04,  5.35436E-04,  6.64520E-04,  8.07610E-04,  9.65804E-04,  1.14022E-03,  1.33197E-03,  1.54217E-03,  1.77189E-03,  2.02213E-03,  2.29381E-03,  2.58772E-03,  2.90446E-03,  3.24444E-03,  3.60780E-03,  3.99433E-03,  4.40346E-03,  4.83413E-03,  5.28471E-03,  5.75287E-03,  6.23546E-03,  6.72837E-03,  7.22633E-03,  7.72280E-03,  8.20988E-03,  8.67829E-03,  9.11758E-03,  9.51642E-03,  9.86323E-03,  1.01469E-02,  1.03579E-02,  1.04885E-02,  1.05346E-02,  1.04950E-02,  1.03722E-02,  1.01721E-02,  9.90285E-03,  9.57473E-03,  9.19876E-03,  8.78618E-03,  8.34773E-03,  7.89323E-03,  7.43128E-03,  6.96918E-03,  6.51292E-03,  6.06730E-03,  5.63599E-03,  5.22174E-03,  4.82649E-03,  4.45149E-03,  4.09748E-03,  3.76472E-03,  3.45314E-03,  3.16239E-03,  2.89190E-03,  2.64093E-03,  2.40867E-03,  2.19417E-03,  1.99649E-03,  1.81462E-03,  1.64757E-03,  1.49436E-03,  1.35403E-03,  1.22566E-03,  1.10834E-03,
  4.86212E-05,  1.23620E-04,  2.08239E-04,  3.03442E-04,  4.10263E-04,  5.29803E-04,  6.63225E-04,  8.11751E-04,  9.76655E-04,  1.15925E-03,  1.36086E-03,  1.58284E-03,  1.82649E-03,  2.09311E-03,  2.38388E-03,  2.69988E-03,  3.04204E-03,  3.41106E-03,  3.80741E-03,  4.23122E-03,  4.68221E-03,  5.15964E-03,  5.66216E-03,  6.18768E-03,  6.73318E-03,  7.29453E-03,  7.86616E-03,  8.44090E-03,  9.00967E-03,  9.56142E-03,  1.00832E-02,  1.05607E-02,  1.09785E-02,  1.13219E-02,  1.15777E-02,  1.17354E-02,  1.17890E-02,  1.17372E-02,  1.15834E-02,  1.13357E-02,  1.10057E-02,  1.06069E-02,  1.01541E-02,  9.66169E-03,  9.14326E-03,  8.61074E-03,  8.07429E-03,  7.54223E-03,  7.02115E-03,  6.51609E-03,  6.03076E-03,  5.56775E-03,  5.12877E-03,  4.71476E-03,  4.32609E-03,  3.96268E-03,  3.62411E-03,  3.30966E-03,  3.01845E-03,  2.74942E-03,  2.50146E-03,  2.27338E-03,  2.06397E-03,  1.87201E-03,  1.69630E-03,  1.53569E-03,  1.38906E-03,  1.25533E-03,  1.13348E-03,
  2.96989E-05,  1.05169E-04,  1.90706E-04,  2.87375E-04,  3.96322E-04,  5.18780E-04,  6.56064E-04,  8.09567E-04,  9.80754E-04,  1.17115E-03,  1.38233E-03,  1.61590E-03,  1.87346E-03,  2.15660E-03,  2.46683E-03,  2.80559E-03,  3.17417E-03,  3.57366E-03,  4.00491E-03,  4.46847E-03,  4.96450E-03,  5.49271E-03,  6.05219E-03,  6.64130E-03,  7.25742E-03,  7.89665E-03,  8.55345E-03,  9.22019E-03,  9.88674E-03,  1.05401E-02,  1.11643E-02,  1.17409E-02,  1.22498E-02,  1.26706E-02,  1.29848E-02,  1.31780E-02,  1.32414E-02,  1.31731E-02,  1.29783E-02,  1.26685E-02,  1.22598E-02,  1.17711E-02,  1.12219E-02,  1.06312E-02,  1.00158E-02,  9.39022E-03,  8.76632E-03,  8.15338E-03,  7.55841E-03,  6.98649E-03,  6.44112E-03,  5.92455E-03,  5.43800E-03,  4.98196E-03,  4.55631E-03,  4.16049E-03,  3.79359E-03,  3.45449E-03,  3.14189E-03,  2.85438E-03,  2.59048E-03,  2.34871E-03,  2.12758E-03,  1.92562E-03,  1.74142E-03,  1.57361E-03,  1.42089E-03,  1.28204E-03,  1.15590E-03,
  7.48986E-06,  8.29578E-05,  1.68905E-04,  2.66496E-04,  3.76998E-04,  5.01781E-04,  6.42319E-04,  8.00190E-04,  9.77067E-04,  1.17471E-03,  1.39497E-03,  1.63973E-03,  1.91092E-03,  2.21047E-03,  2.54030E-03,  2.90222E-03,  3.29796E-03,  3.72907E-03,  4.19687E-03,  4.70242E-03,  5.24645E-03,  5.82925E-03,  6.45058E-03,  7.10953E-03,  7.80421E-03,  8.53144E-03,  9.28616E-03,  1.00608E-02,  1.08444E-02,  1.16221E-02,  1.23745E-02,  1.30778E-02,  1.37049E-02,  1.42278E-02,  1.46200E-02,  1.48606E-02,  1.49367E-02,  1.48458E-02,  1.45957E-02,  1.42032E-02,  1.36915E-02,  1.30868E-02,  1.24158E-02,  1.17031E-02,  1.09698E-02,  1.02332E-02,  9.50693E-03,  8.80089E-03,  8.12218E-03,  7.47557E-03,  6.86400E-03,  6.28903E-03,  5.75121E-03,  5.25032E-03,  4.78557E-03,  4.35577E-03,  3.95946E-03,  3.59498E-03,  3.26054E-03,  2.95431E-03,  2.67443E-03,  2.41905E-03,  2.18637E-03,  1.97465E-03,  1.78222E-03,  1.60751E-03,  1.44904E-03,  1.30540E-03,  1.17530E-03,
 -1.81234E-05,  5.68057E-05,  1.42577E-04,  2.40457E-04,  3.51834E-04,  4.78221E-04,  6.21259E-04,  7.82721E-04,  9.64505E-04,  1.16863E-03,  1.39723E-03,  1.65251E-03,  1.93678E-03,  2.25235E-03,  2.60157E-03,  2.98672E-03,  3.41002E-03,  3.87354E-03,  4.37916E-03,  4.92856E-03,  5.52312E-03,  6.16390E-03,  6.85157E-03,  7.58625E-03,  8.36728E-03,  9.19282E-03,  1.00591E-02,  1.09595E-02,  1.18831E-02,  1.28135E-02,  1.37275E-02,  1.45946E-02,  1.53781E-02,  1.60384E-02,  1.65369E-02,  1.68422E-02,  1.69352E-02,  1.68124E-02,  1.64859E-02,  1.59810E-02,  1.53319E-02,  1.45760E-02,  1.37495E-02,  1.28847E-02,  1.20078E-02,  1.11392E-02,  1.02935E-02,  9.48103E-03,  8.70821E-03,  7.97892E-03,  7.29505E-03,  6.65711E-03,  6.06460E-03,  5.51636E-03,  5.01072E-03,  4.54574E-03,  4.11925E-03,  3.72895E-03,  3.37251E-03,  3.04760E-03,  2.75190E-03,  2.48319E-03,  2.23931E-03,  2.01822E-03,  1.81800E-03,  1.63683E-03,  1.47302E-03,  1.32501E-03,  1.19135E-03,
