 -1.08101E-02, -1.12752E-02, -1.17626E-02, -1.22731E-02, -1.28075E-02, -1.33665E-02, -1.39506E-02, -1.45603E-02, -1.51960E-02, -1.58578E-02, -1.65457E-02, -1.72592E-02, -1.79979E-02, -1.87606E-02, -1.95460E-02, -2.03521E-02, -2.11766E-02, -2.20165E-02, -2.28682E-02, -2.37272E-02, -2.45887E-02, -2.54468E-02, -2.62952E-02, -2.71265E-02, -2.79331E-02, -2.87067E-02, -2.94384E-02, -3.01195E-02, -3.07410E-02, -3.12943E-02, -3.17710E-02, -3.21640E-02, -3.24668E-02, -3.26744E-02, -3.27832E-02, -3.27914E-02, -3.26987E-02, -3.25069E-02, -3.22190E-02, -3.18399E-02, -3.13757E-02, -3.08336E-02, -3.02216E-02, -2.95483E-02, -2.88226E-02, -2.80535E-02, -2.72496E-02, -2.64195E-02, -2.55709E-02, -2.47111E-02, -2.38468E-02, -2.29838E-02, -2.21273E-02, -2.12816E-02, -2.04507E-02, -1.96375E-02, -1.88445E-02, -1.80739E-02, -1.73270E-02, -1.66050E-02, -1.59086E-02, -1.52382E-02, -1.45938E-02, -1.39755E-02, -1.33828E-02, -1.28155E-02, -1.22728E-02, -1.17543E-02, -1.12590E-02,
 -1.09499E-02, -1.14338E-02, -1.19419E-02, -1.24753E-02, -1.30350E-02, -1.36218E-02, -1.42366E-02, -1.48800E-02, -1.55527E-02, -1.62549E-02, -1.69869E-02, -1.77486E-02, -1.85395E-02, -1.93588E-02, -2.02052E-02, -2.10769E-02, -2.19716E-02, -2.28861E-02, -2.38167E-02, -2.47587E-02, -2.57068E-02, -2.66546E-02, -2.75949E-02, -2.85196E-02, -2.94199E-02, -3.02861E-02, -3.11081E-02, -3.18755E-02, -3.25777E-02, -3.32043E-02, -3.37456E-02, -3.41925E-02, -3.45375E-02, -3.47743E-02, -3.48987E-02, -3.49082E-02, -3.48028E-02, -3.45844E-02, -3.42568E-02, -3.38259E-02, -3.32991E-02, -3.26852E-02, -3.19938E-02, -3.12351E-02, -3.04198E-02, -2.95583E-02, -2.86609E-02, -2.77372E-02, -2.67963E-02, -2.58463E-02, -2.48947E-02, -2.39479E-02, -2.30116E-02, -2.20904E-02, -2.11884E-02, -2.03086E-02, -1.94537E-02, -1.86255E-02, -1.78254E-02, -1.70544E-02, -1.63129E-02, -1.56011E-02, -1.49190E-02, -1.42661E-02, -1.36421E-02, -1.30462E-02, -1.24776E-02, -1.19355E-02, -1.14189E-02,
 -1.10808E-02, -1.15834E-02, -1.21125E-02, -1.26692E-02, -1.32546E-02, -1.38700E-02, -1.45163E-02, -1.51946E-02, -1.59056E-02, -1.66502E-02, -1.74286E-02, -1.82411E-02, -1.90875E-02, -1.99672E-02, -2.08791E-02, -2.18217E-02, -2.27924E-02, -2.37884E-02, -2.48057E-02, -2.58393E-02, -2.68835E-02, -2.79314E-02, -2.89750E-02, -3.00050E-02, -3.10115E-02, -3.19834E-02, -3.29089E-02, -3.37756E-02, -3.45711E-02, -3.52829E-02, -3.58992E-02, -3.64092E-02, -3.68035E-02, -3.70746E-02, -3.72172E-02, -3.72285E-02, -3.71081E-02, -3.68584E-02, -3.64844E-02, -3.59930E-02, -3.53934E-02, -3.46961E-02, -3.39129E-02, -3.30559E-02, -3.21378E-02, -3.11709E-02, -3.01672E-02, -2.91378E-02, -2.80931E-02, -2.70424E-02, -2.59937E-02, -2.49544E-02, -2.39303E-02, -2.29266E-02, -2.19473E-02, -2.09956E-02, -2.00740E-02, -1.91843E-02, -1.83277E-02, -1.75047E-02, -1.67158E-02, -1.59608E-02, -1.52393E-02, -1.45508E-02, -1.38943E-02, -1.32691E-02, -1.26740E-02, -1.21080E-02, -1.15699E-02,
 -1.12013E-02, -1.17227E-02, -1.22728E-02, -1.28529E-02, -1.34644E-02, -1.41089E-02, -1.47875E-02, -1.55017E-02, -1.62526E-02, -1.70411E-02, -1.78681E-02, -1.87341E-02, -1.96393E-02, -2.05833E-02, -2.15653E-02, -2.25840E-02, -2.36372E-02, -2.47219E-02, -2.58341E-02, -2.69687E-02, -2.81195E-02, -2.92789E-02, -3.04382E-02, -3.15870E-02, -3.27140E-02, -3.38063E-02, -3.48502E-02, -3.58312E-02, -3.67345E-02, -3.75452E-02, -3.82489E-02, -3.88326E-02, -3.92848E-02, -3.95963E-02, -3.97604E-02, -3.97736E-02, -3.96357E-02, -3.93495E-02, -3.89210E-02, -3.83590E-02, -3.76745E-02, -3.68805E-02, -3.59909E-02, -3.50207E-02, -3.39847E-02, -3.28975E-02, -3.17732E-02, -3.06245E-02, -2.94633E-02, -2.83001E-02, -2.71438E-02, -2.60023E-02, -2.48820E-02, -2.37883E-02, -2.27253E-02, -2.16961E-02, -2.07031E-02, -1.97478E-02, -1.88312E-02, -1.79536E-02, -1.71150E-02, -1.63149E-02, -1.55526E-02, -1.48272E-02, -1.41375E-02, -1.34824E-02, -1.28604E-02, -1.22702E-02, -1.17104E-02,
 -1.13100E-02, -1.18501E-02, -1.24211E-02, -1.30246E-02, -1.36625E-02, -1.43364E-02, -1.50479E-02, -1.57989E-02, -1.65907E-02, -1.74248E-02, -1.83025E-02, -1.92245E-02, -2.01915E-02, -2.12037E-02, -2.22606E-02, -2.33610E-02, -2.45031E-02, -2.56841E-02, -2.68999E-02, -2.81454E-02, -2.94140E-02, -3.06975E-02, -3.19861E-02, -3.32686E-02, -3.45318E-02, -3.57611E-02, -3.69405E-02, -3.80530E-02, -3.90808E-02, -4.00061E-02, -4.08117E-02, -4.14815E-02, -4.20015E-02, -4.23602E-02, -4.25496E-02, -4.25653E-02, -4.24069E-02, -4.20779E-02, -4.15858E-02, -4.09413E-02, -4.01580E-02, -3.92515E-02, -3.82392E-02, -3.71386E-02, -3.59676E-02, -3.47434E-02, -3.34824E-02, -3.21993E-02, -3.09077E-02, -2.96191E-02, -2.83437E-02, -2.70899E-02, -2.58644E-02, -2.46728E-02, -2.35193E-02, -2.24069E-02, -2.13376E-02, -2.03127E-02, -1.93328E-02, -1.83979E-02, -1.75074E-02, -1.66606E-02, -1.58562E-02, -1.50930E-02, -1.43694E-02, -1.36839E-02, -1.30348E-02, -1.24204E-02, -1.18390E-02,
 -1.14055E-02, -1.19639E-02, -1.25555E-02, -1.31823E-02, -1.38465E-02, -1.45500E-02, -1.52949E-02, -1.60832E-02, -1.69170E-02, -1.77981E-02, -1.87281E-02, -1.97086E-02, -2.07405E-02, -2.18246E-02, -2.29608E-02, -2.41485E-02, -2.53862E-02, -2.66713E-02, -2.79999E-02, -2.93667E-02, -3.07649E-02, -3.21858E-02, -3.36187E-02, -3.50510E-02, -3.64678E-02, -3.78524E-02, -3.91863E-02, -4.04493E-02, -4.16204E-02, -4.26783E-02, -4.36021E-02, -4.43722E-02, -4.49713E-02, -4.53855E-02, -4.56047E-02, -4.56234E-02, -4.54411E-02, -4.50622E-02, -4.44959E-02, -4.37554E-02, -4.28573E-02, -4.18210E-02, -4.06670E-02, -3.94169E-02, -3.80918E-02, -3.67121E-02, -3.52966E-02, -3.38627E-02, -3.24254E-02, -3.09978E-02, -2.95910E-02, -2.82140E-02, -2.68739E-02, -2.55764E-02, -2.43255E-02, -2.31241E-02, -2.19737E-02, -2.08753E-02, -1.98290E-02, -1.88342E-02, -1.78899E-02, -1.69948E-02, -1.61473E-02, -1.53455E-02, -1.45876E-02, -1.38715E-02, -1.31952E-02, -1.25566E-02, -1.19538E-02,
 -1.14862E-02, -1.20623E-02, -1.26741E-02, -1.33239E-02, -1.40141E-02, -1.47471E-02, -1.55254E-02, -1.63516E-02, -1.72280E-02, -1.81571E-02, -1.91411E-02, -2.01820E-02, -2.12816E-02, -2.24411E-02, -2.36611E-02, -2.49416E-02, -2.62814E-02, -2.76784E-02, -2.91290E-02, -3.06279E-02, -3.21682E-02, -3.37405E-02, -3.53333E-02, -3.69325E-02, -3.85216E-02, -4.00813E-02, -4.15902E-02, -4.30246E-02, -4.43597E-02, -4.55698E-02, -4.66298E-02, -4.75159E-02, -4.82069E-02, -4.86856E-02, -4.89395E-02, -4.89620E-02, -4.87522E-02, -4.83156E-02, -4.76634E-02, -4.68120E-02, -4.57818E-02, -4.45961E-02, -4.32801E-02, -4.18595E-02, -4.03594E-02, -3.88039E-02, -3.72150E-02, -3.56125E-02, -3.40133E-02, -3.24323E-02, -3.08812E-02, -2.93699E-02, -2.79056E-02, -2.64940E-02, -2.51389E-02, -2.38427E-02, -2.26067E-02, -2.14311E-02, -2.03154E-02, -1.92584E-02, -1.82587E-02, -1.73142E-02, -1.64227E-02, -1.55819E-02, -1.47894E-02, -1.40427E-02, -1.33394E-02, -1.26770E-02, -1.20532E-02,
 -1.15503E-02, -1.21435E-02, -1.27749E-02, -1.34470E-02, -1.41628E-02, -1.49250E-02, -1.57365E-02, -1.66005E-02, -1.75199E-02, -1.84977E-02, -1.95368E-02, -2.06400E-02, -2.18096E-02, -2.30476E-02, -2.43555E-02, -2.57337E-02, -2.71819E-02, -2.86985E-02, -3.02803E-02, -3.19221E-02, -3.36168E-02, -3.53548E-02, -3.71235E-02, -3.89075E-02, -4.06880E-02, -4.24433E-02, -4.41485E-02, -4.57760E-02, -4.72965E-02, -4.86793E-02, -4.98944E-02, -5.09128E-02, -5.17090E-02, -5.22618E-02, -5.25559E-02, -5.25830E-02, -5.23421E-02, -5.18399E-02, -5.10900E-02, -5.01123E-02, -4.89316E-02, -4.75764E-02, -4.60769E-02, -4.44638E-02, -4.27670E-02, -4.10147E-02, -3.92325E-02, -3.74430E-02, -3.56655E-02, -3.39161E-02, -3.22078E-02, -3.05509E-02, -2.89528E-02, -2.74191E-02, -2.59531E-02, -2.45569E-02, -2.32308E-02, -2.19746E-02, -2.07870E-02, -1.96661E-02, -1.86095E-02, -1.76147E-02, -1.66789E-02, -1.57989E-02, -1.49720E-02, -1.41950E-02, -1.34651E-02, -1.27794E-02, -1.21352E-02,
 -1.15964E-02, -1.22057E-02, -1.28557E-02, -1.35493E-02, -1.42898E-02, -1.50805E-02, -1.59248E-02, -1.68262E-02, -1.77885E-02, -1.88153E-02, -1.99102E-02, -2.10768E-02, -2.23182E-02, -2.36374E-02, -2.50366E-02, -2.65172E-02, -2.80796E-02, -2.97229E-02, -3.14444E-02, -3.32394E-02, -3.51007E-02, -3.70181E-02, -3.89782E-02, -4.09641E-02, -4.29547E-02, -4.49253E-02, -4.68472E-02, -4.86884E-02, -5.04145E-02, -5.19893E-02, -5.33769E-02, -5.45430E-02, -5.54567E-02, -5.60925E-02,NA,NA, -5.61903E-02, -5.56155E-02, -5.47572E-02, -5.36392E-02, -5.22914E-02, -5.07477E-02, -4.90442E-02, -4.72175E-02, -4.53029E-02, -4.33333E-02, -4.13383E-02, -3.93438E-02, -3.73715E-02, -3.54393E-02, -3.35612E-02, -3.17478E-02, -3.00068E-02, -2.83434E-02, -2.67605E-02, -2.52592E-02, -2.38395E-02, -2.24998E-02, -2.12382E-02, -2.00520E-02, -1.89378E-02, -1.78923E-02, -1.69120E-02, -1.59932E-02, -1.51322E-02, -1.43256E-02, -1.35698E-02, -1.28616E-02, -1.21979E-02,
 -1.16227E-02, -1.22469E-02, -1.29143E-02, -1.36283E-02, -1.43924E-02, -1.52105E-02, -1.60865E-02, -1.70246E-02, -1.80292E-02, -1.91047E-02, -2.02555E-02, -2.14861E-02, -2.28005E-02, -2.42027E-02, -2.56959E-02, -2.72826E-02, -2.89641E-02, -3.07403E-02, -3.26092E-02, -3.45665E-02, -3.66050E-02, -3.87142E-02, -4.08795E-02, -4.30822E-02, -4.52989E-02, -4.75012E-02, -4.96564E-02, -5.17274E-02, -5.36741E-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA, -5.40729E-02, -5.21500E-02, -5.00929E-02, -4.79428E-02, -4.57383E-02, -4.35134E-02, -4.12978E-02, -3.91160E-02, -3.69877E-02, -3.49282E-02, -3.29486E-02, -3.10566E-02, -2.92568E-02, -2.75516E-02, -2.59414E-02, -2.44248E-02, -2.29996E-02, -2.16627E-02, -2.04103E-02, -1.92383E-02, -1.81424E-02, -1.71181E-02, -1.61610E-02, -1.52669E-02, -1.44316E-02, -1.36511E-02, -1.29215E-02, -1.22394E-02,
